category	category 2	point	word	phonetic symbol	katakana	translation	video_url 1	video_url 2	video_url 3	video_url 4	video_url 5	video_url 6	explain		
い	eer, ear	「いぁ」	beer	/bɪər/	ﾋﾞｱ	ビール	<iframe width="640" height="360" src="https://www.youtube.com/embed/_L7zyXy46WY" title="『あいうえおフォニックス』英語発音 いぁ（くらい　あー）　eer 　ear のフォニックス [#18]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">"eer / ear"の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">英語の「eer」や「ear」という綴りは、主に「いぁ」と発音されますが、単語によっては別の音に変わることもあります 。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>特徴</strong>：基本的には「いぁ」と発音されますが、「ear」は低くこもった「くらい あー」の音になることもあります 。</div></li> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>単語</strong>：<span class="manual-code">beer</span>、<span class="manual-code">near</span>、<span class="manual-code">learn</span>、<span class="manual-code">search</span> 。</div></li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">綴りは同じでも、2つの異なる音のパターンを意識することが大切です 。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div><strong>口・舌・喉・息の使い方</strong><p class="mt-1 text-sm">「いぁ」と発音する場合は、日本語の「い」よりも少し口を横に引いてから、力を抜いて「ぁ」へと繋げます 。一方、「くらい あー」となる場合は、口を大きく開けず、喉の奥を響かせるように低くこもった音を出します 。</p></div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div><strong>意識する音の響き・リズム</strong><p class="mt-1 text-sm">「ear」が「くらい あー」と発音されるときは、 <span class="manual-code">ur</span> や <span class="manual-code">ir</span> 、 <span class="manual-code">er</span> と同じ響きになります 。明るい音ではなく、あいまいでやる気のないような「あー」を意識しましょう 。</p></div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>似ている音との違い</strong>:<p class="mt-1 text-sm"><span class="manual-code">tear</span> は読み方が2通りあり、「涙」の意味では「いぁ」、「破る」の意味では「えぁ」と発音します 。また、有名な例外として <span class="manual-code">heart</span> は「あかるい あー」の音になり、 <span class="manual-code">pear</span> や <span class="manual-code">wear</span> 、 <span class="manual-code">bear</span> は「えぁ」の音になります 。</p></div></div> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>カタカナ英語との違い</strong>:<p class="mt-1 text-sm">日本語では「オリエンテーリング」と言いますが、英語では <span class="manual-code">orienteering</span>（オリエンティアリング）とはっきり「いぁ」の音で発音するのが正解です 。</p></div></div> </div> </section> </div>		
い	eer, ear	「いぁ」	dear	/dɪər/	ﾃﾞｨｱ	親愛なる									
い	eer, ear	「いぁ」	year	/jɪər/	ｲｱ	年									
い	eer, ear	「いぁ」	near	/nɪər/	ﾆｱ	近い									
い	eer, ear	「いぁ」	ear	/ɪər/	ｲｱ	耳									
い	eer, ear	「いぁ」	hear	/hɪər/	ﾋｱ	聞く									
う	oo #1	「う」	book	/bʊk/	ﾌﾞｯｸ	本	<iframe width="640" height="360" src="https://www.youtube.com/embed/YWxU7fww7pI" title="『あいうえおフォニックス』英語発音 う　oo のフォニックス [#19]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">"oo"の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">英語の「oo」という綴りは、主に「う」か「うー」の2通りの音で発音されます。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>特徴</strong>：長い時間をかけて母音がなまって変化した結果、現在の発音になりました。短い「う」の音になるのが一般的です。</div></li> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>単語</strong>：<span class="manual-code">good</span>、<span class="manual-code">book</span>、<span class="manual-code">cook</span>、<span class="manual-code">look</span>。</div></li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">日本語の「う」よりも、口の形とはっきりした響きを意識することが大切です。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div><strong>口・舌・喉・息の使い方</strong><p class="mt-1 text-sm">日本語の「う」を発音するときよりも口を丸くして、元気よく「う」と言いましょう。</p></div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div><strong>意識する音の響き、リズム、強弱</strong><p class="mt-1 text-sm"><span class="manual-code">take</span>の過去形である<span class="manual-code">took</span>や、<span class="manual-code">stand</span>の過去形<span class="manual-code">stood</span>などは、すべて短い「う」の音になります。伸ばさずにサッと発音するのがポイントです。</p></div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>似ている音との違い</strong>:<p class="mt-1 text-sm">綴りが「oo」であっても、「うー」と伸ばす音や、<span class="manual-code">blood</span>（血）のように「くらい あ」と読む例外的な単語もあります。また、<span class="manual-code">would</span>や<span class="manual-code">could</span>などの「ou」も、この「oo」と同じ音で発音されます。</p></div></div> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>カタカナ英語との違い</strong>:<p class="mt-1 text-sm">羊毛を意味する<span class="manual-code">wool</span>は、日本では「ウール」と伸ばして言いますが、英語では短く「ウル」と発音します。また、ローマ字の「u」は日本語で「う」と読みますが、英語では「くらい あ」と読むことが多いため注意してください。</p></div></div> </div> </section> </div>		
う	oo #1	「う」	cook	/kʊk/	ｸｯｸ	料理する									
う	oo #1	「う」	foot	/fʊt/	ﾌｯﾄ	足									
う	oo #1	「う」	good	/ɡʊd/	ｸﾞｯﾄﾞ	良い									
う	oo #1	「う」	look	/lʊk/	ﾙｯｸ	見る									
う	oo #1	「う」	wood	/wʊd/	ｳｯﾄﾞ	木材									
う	oo #2	「うー」	moon	/muːn/	ﾑｰﾝ	月	<iframe width="640" height="360" src="https://www.youtube.com/embed/x3Rv51yDGZs" title="『あいうえおフォニックス』英語発音 うー　oo のフォニックス  [#20]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">"oo"（うー）の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">英語の母音の綴り「oo」は、時代の変化とともに発音が変わってきた歴史のある音です。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>特徴</strong>：かつては「おー」に近い音でしたが、1350年〜1700年頃に起きた「大母音推移（Great Vowel Shift）」によって「うー」という音に変化しました。</div></li> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>単語</strong>：<span class="manual-code">room</span>、<span class="manual-code">school</span>、<span class="manual-code">pool</span>、<span class="manual-code">zoo</span>。</div></li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">日本語の「う」とは少し違う、英語らしい力強さを意識しましょう。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div><strong>口・舌・喉・息の使い方</strong><p class="mt-1 text-sm">日本語の「う」を言う時よりも、口をしっかりと丸めるのがコツです。口の形を意識して、元気よく「うー」と音を伸ばしてください。</p></div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div><strong>意識する音の響き・リズム</strong><p class="mt-1 text-sm">綴りが確定した後に音だけが変化したため、スペルに惑わされず「うー」とはっきり伸ばして響かせましょう。</p></div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>似ている音との違い</strong>:<p class="mt-1 text-sm">「oo」には短く「う」と読む場合もあり、また <span class="manual-code">blood</span>（血）や <span class="manual-code">flood</span>（洪水）のように「くらい あ」と読む例外もあるので注意が必要です。さらに、綴りが異なっても <span class="manual-code">you</span> や <span class="manual-code">fruit</span>、<span class="manual-code">juice</span> なども同じ「うー」の音になります。</p></div></div> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>カタカナ英語との違い</strong>:<p class="mt-1 text-sm">日本語ではローマ字読みの感覚が強いですが、英語ではスペルと実際の発音が一致しない「なまり」のような変化が起きています。特に単語の最後が変化する複数形（例：<span class="manual-code">tooth</span> → <span class="manual-code">teeth</span>）など、音の変化を個別に覚えることも大切です。</p></div></div> </div> </section> </div>		
う	oo #2	「うー」	food	/fuːd/	ﾌｰﾄﾞ	食べ物									
う	oo #2	「うー」	pool	/puːl/	ﾌﾟｰﾙ	プール									
う	oo #2	「うー」	cool	/kuːl/	ｸｰﾙ	涼しい									
う	oo #2	「うー」	zoo	/zuː/	ｽﾞｰ	動物園									
う	oo #2	「うー」	spoon	/spuːn/	ｽﾌﾟｰﾝ	スプーン									
う	ew	ewで表す「うー」	news	/njuːz/	ﾆｭｰｽﾞ	ニュース	<iframe width="640" height="360" src="https://www.youtube.com/embed/BbwVaLt77Dk" title="newsの発音はNEW-Z? NEW-S？【改訂版】あいうえおフォニックス ew （ゆー・うー ）のフォニックス [#21]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">"ew"（ゆー・うー）の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">英語の「ew」は、綴りの見た目とは裏腹に、日本語の「ゆー」や「うー」に近い音で発音されます。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>特徴</strong>：ローマ字読みとは全く異なる音になるのが大きな特徴です。また、know（knew）やgrow（grew）のように、動詞の過去形でもよく使われる綴りです。</div></li> <li class="flex gap-2"><span class="text-slate-900">•</span><div><strong>単語</strong>：<span class="manual-code">news</span>、<span class="manual-code">few</span>、<span class="manual-code">new</span>、<span class="manual-code">grew</span>。</div></li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">「w」が含まれる綴りのルールを理解することで、より自然な発音になります。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div><strong>口・舌・喉・息の使い方</strong><p class="mt-1 text-sm">基本的には日本語の「ゆー」や、口をしっかり丸めて出す「うー」の音を意識すれば大丈夫です。ただし、気持ち悪いものを見た時に出す「Ew!」という叫び声は、「いぅ」と「えぅ」の中間のような独特な響きになります。</p></div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div><strong>意識する音の響き</strong><p class="mt-1 text-sm">「ew」は単語によって「ゆー」か「うー」に分かれますが、どちらも明るくはっきりと伸ばして響かせましょう。一方で、例外として <span class="manual-code">sew</span>（縫う）だけは「ソゥ」と読むため、注意が必要です。</p></div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>似ている音との違い</strong>:<p class="mt-1 text-sm">「うー」という音は <span class="manual-code">oo</span>、「ゆー」や「うー」は <span class="manual-code">u</span> や <span class="manual-code">ue</span> という綴りでも作られます。また、同じ「w」がつく母音でも <span class="manual-code">aw</span>（おー）や <span class="manual-code">ow</span>（あぅ・おぅ）とは音が全く異なるため、セットで整理しておくとスムーズに判別できます。</p></div></div> <div class="flex gap-3"><span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span><div><strong>カタカナ英語との違い</strong>:<p class="mt-1 text-sm"><span class="manual-code">news</span> はカタカナで「ニュース」と書きますが、本来の語尾は /z/ の音です。実際の会話では日本語の「ズ」よりも非常に軽く発音されるため、結果的に「ス」のように聞こえることもあります。</p></div></div> </div> </section> </div>		
